Query,Rank,Candidate,Similarity
A01_15_07_W_roh_BELLY.jpg,20,A08_18_10_W_roh_BELLY.jpg,0.9252251982688904
A01_17_01_W_roh_BELLY.jpg,1,A01_08_01_W_roh_BELLY.jpg,0.9631972312927246
A01_17_01_W_roh_BELLY.jpg,2,A08_09_35_W_roh_BELLY.jpg,0.9597765207290649
A01_17_01_W_roh_BELLY.jpg,3,A01_12_01_M_roh_BELLY.jpg,0.9564685225486755
A01_17_01_W_roh_BELLY.jpg,4,A06_17_02_W__roh_BELLY.jpg,0.9554569721221924
A01_17_01_W_roh_BELLY.jpg,5,A04_06_01_M_roh_BELLY.jpg,0.9548400640487671
A01_17_01_W_roh_BELLY.jpg,6,IMG-20250919-WA0014_BELLY.jpg,0.9545515179634094
A01_17_01_W_roh_BELLY.jpg,7,IMG-20250919-WA0011_BELLY.jpg,0.9482828378677368
A01_17_01_W_roh_BELLY.jpg,8,A06_17_04_W_roh_BELLY.jpg,0.9482404589653015
A01_17_01_W_roh_BELLY.jpg,9,A07_17_03_W_roh_BELLY.jpg,0.9479756355285645
A01_17_01_W_roh_BELLY.jpg,10,A08_18_14_M_roh_BELLY.jpg,0.9458476305007935
A01_17_01_W_roh_BELLY.jpg,11,A06_17_01_M_roh_-_Kopie_BELLY.jpg,0.9457017183303833
A01_17_01_W_roh_BELLY.jpg,12,A05_15_03_W_roh_BELLY.jpg,0.9448639154434204
A01_17_01_W_roh_BELLY.jpg,13,A07_17_06_W_roh_BELLY.jpg,0.9447685480117798
A01_17_01_W_roh_BELLY.jpg,14,A08_18_23_W_roh_BELLY.jpg,0.9402256608009338
A01_17_01_W_roh_BELLY.jpg,15,IMG-20250829-WA0022_BELLY.jpg,0.9396970272064209
A01_17_01_W_roh_BELLY.jpg,16,A04_03_01_W_roh_BELLY.jpg,0.9394340515136719
A01_17_01_W_roh_BELLY.jpg,17,A07_09_02_W_roh_BELLY.jpg,0.9392065405845642
A01_17_01_W_roh_BELLY.jpg,18,A04_17_01_W_roh_BELLY.jpg,0.9389873743057251
A01_17_01_W_roh_BELLY.jpg,19,IMG-20250919-WA0016_BELLY.jpg,0.9385600090026855
A01_17_01_W_roh_BELLY.jpg,20,A05_18_08_W_roh_BELLY.jpg,0.9379980564117432
A01_18_01_W_roh_BELLY.jpg,1,A08_15_03_W_roh_BELLY.jpg,0.9583933353424072
A01_18_01_W_roh_BELLY.jpg,2,A08_18_23_W_roh_BELLY.jpg,0.951693594455719
A01_18_01_W_roh_BELLY.jpg,3,IMG-20250626-WA0002_BELLY.jpg,0.9469583034515381
A01_18_01_W_roh_BELLY.jpg,4,A08_18_08_M_roh_BELLY.jpg,0.9431576728820801
A01_18_01_W_roh_BELLY.jpg,5,A08_15_07_W_roh_BELLY.jpg,0.942961573600769
A01_18_01_W_roh_BELLY.jpg,6,IMG-20250919-WA0016_BELLY.jpg,0.9428350329399109
A01_18_01_W_roh_BELLY.jpg,7,IMG-20250626-WA0004_BELLY.jpg,0.9407198429107666
A01_18_01_W_roh_BELLY.jpg,8,IMG-20250626-WA0003_BELLY.jpg,0.9387235641479492
A01_18_01_W_roh_BELLY.jpg,9,IMG_20250501_133055_BELLY.jpg,0.938159704208374
A01_18_01_W_roh_BELLY.jpg,10,A08_15_17_M_roh_BELLY.jpg,0.9380578994750977
A01_18_01_W_roh_BELLY.jpg,11,IMG_20250717_104317_BELLY.jpg,0.9352333545684814
A01_18_01_W_roh_BELLY.jpg,12,IMG-20250910-WA0025_BELLY.jpg,0.9349974393844604
A01_18_01_W_roh_BELLY.jpg,13,IMG-20250626-WA0009_BELLY.jpg,0.9346276521682739
A01_18_01_W_roh_BELLY.jpg,14,A08_18_21_M_roh_BELLY.jpg,0.9339006543159485
A01_18_01_W_roh_BELLY.jpg,15,A08_18_12_W_roh_BELLY.jpg,0.9324661493301392
A01_18_01_W_roh_BELLY.jpg,16,IMG-20250910-WA0064_BELLY.jpg,0.9320734143257141
A01_18_01_W_roh_BELLY.jpg,17,A01_12_01_M_roh_BELLY.jpg,0.931869387626648
A01_18_01_W_roh_BELLY.jpg,18,IMG_20250717_104652_BELLY.jpg,0.9317150115966797
A01_18_01_W_roh_BELLY.jpg,19,IMG_20250807_104159_BELLY.jpg,0.9301033616065979
A01_18_01_W_roh_BELLY.jpg,20,IMG-20250919-WA0021_BELLY.jpg,0.9289078712463379
A01_18_02_M_roh_BELLY.jpg,1,A08_18_01_M_roh_BELLY.jpg,0.95936119556427
A01_18_02_M_roh_BELLY.jpg,2,A01_18_04_M_roh_BELLY.jpg,0.9550589323043823
A01_18_02_M_roh_BELLY.jpg,3,A01_18_07_W_roh_BELLY.jpg,0.9548260569572449
A01_18_02_M_roh_BELLY.jpg,4,A01_18_05_W_roh_BELLY.jpg,0.9531522989273071
